word,dlt_stor
same,2
actions,1
would,1
probably,1
be,1
better,1
understood,2
in,2
today's,5
"Spain,",2
he,1
said,1
that,1
they,1
would,1
not,1
be,1
needed.,0
The,1
anti-capitalist,1
movement,1
has,1
grown,2
from,2
a,2
fringe,2
movement,2
to,2
one,2
supported,2
by,2
thousands,2
of,2
"Spaniards,",2
he,1
"said,",2
evidenced,1
by,1
the,1
widely,2
supported,1
movements,1
such,2
as,1
the,1
Indignados.,0
Duran,1
is,1
widening,2
his,2
focus,1
to,1
include,2
Spain's,5
justice,2
"system,",2
by,1
promoting,1
restorative,1
justice.,0
“The,1
people,3
in,3
Spain,2
who,2
believe,2
that,2
banks,2
don't,4
"work,",2
they,1
think,1
that,1
I,1
don't,2
owe,1
anything.,0
I,1
also,1
think,2
"that,”",3
he,1
said.,0
“But,1
there,1
is,2
a,2
part,2
of,2
a,2
population,2
that,2
is,2
not,2
in,2
agreement,2
with,2
us,1
and,1
I,1
think,1
I,1
should,1
respond,1
to,1
that.”,0
In,1
his,1
"case,",2
he,1
"said,",2
the,2
element,2
of,2
reciprocity,2
he,2
could,2
offer,2
to,2
banks,1
might,1
lie,1
in,1
the,1
insight,1
he,1
gleaned,1
from,1
years,1
of,1
obtaining,2
bank,2
loans,1
fraudulently.,0
He,1
could,1
share,1
his,1
thoughts,1
on,1
“which,3
best,2
practices,1
work,1
and,1
the,1
bad,1
ones,1
that,1
"don't,",4
for,1
the,1
general,1
population,1
and,1
for,1
bank,1
workers”.,0
They,1
call,2
him,1
the,2
Robin,1
Hood,1
of,1
the,1
banks.,0
He,1
is,1
a,1
man,1
who,1
took,4
out,3
loans,2
for,2
almost,3
half,3
a,3
million,2
euros,1
and,1
never,1
paid,2
the,2
money,1
back.,0
Enric,2
Duran,1
gave,2
the,2
money,1
to,1
projects,1
that,1
created,2
and,2
supported,1
alternatives,1
to,1
capitalism.,0
Duran,1
has,1
spent,2
14,2
months,1
in,1
hiding.,0
He,1
will,1
not,1
say,2
he,2
is,2
"sorry,",2
even,1
though,1
he,1
might,1
go,2
to,2
prison,1
for,1
what,1
he,1
has,1
done.,0
“I'm,2
proud,2
of,2
what,2
I've,4
"done,”",3
he,1
said,1
in,1
an,1
interview,2
by,2
Skype,1
from,1
a,1
secret,1
location.,0
From,1
2006,2
to,2
"2008,",2
Duran,1
took,2
out,1
68,1
loans,1
from,1
39,1
banks,1
in,1
Spain.,0
He,1
gave,2
the,2
money,1
to,1
social,1
activists.,0
They,1
used,2
the,2
money,1
to,1
pay,2
for,2
speaking,2
tours,2
against,2
capitalism,2
and,2
TV,2
cameras,1
for,1
a,1
media,1
network.,0
He,1
said,1
that,1
these,2
social,2
activists,1
didn't,2
have,1
enough,1
money.,0
At,1
the,1
same,1
"time,",2
he,1
"said,",2
the,2
economy,1
was,1
constantly,1
"growing,",2
which,1
created,2
money,1
from,1
nothing.,0
The,1
loans,2
Duran,2
took,4
out,3
dishonestly,2
from,2
banks,1
were,1
his,1
way,2
of,2
showing,2
that,2
this,3
situation,2
was,2
"wrong,",2
he,1
said.,0
He,1
started,1
slowly.,0
He,1
tried,1
to,1
take,3
out,2
a,2
few,2
bank,2
loans,1
using,1
his,1
real,1
details.,0
The,1
banks,1
said,1
no.,0
"Then,",2
he,1
learned,1
how,1
to,1
get,2
money,1
from,1
the,1
banks.,0
“I,1
was,1
learning,1
all,1
the,1
time.”,0
By,1
the,1
summer,2
of,2
"2007,",2
he,1
learned,2
how,2
to,2
make,2
the,2
system,2
work,1
–,1
he,1
took,3
out,2
loans,1
under,1
the,1
name,1
of,1
a,1
false,1
television,1
production,1
company.,0
This,1
"way,",2
he,1
got,1
a,1
lot,1
of,1
money.,0
"€492,000,",4
to,1
be,1
exact.,0
Duran,1
was,1
arrested,2
in,2
Spain,1
in,1
2009.,0
He,1
spent,3
two,3
months,2
in,2
prison;,2
"then,",2
they,1
let,3
him,2
out,1
on,1
"€50,000",3
bail.,0
In,1
February,2
"2013,",2
with,2
the,2
possibility,2
of,2
up,4
to,3
eight,2
years,2
in,2
"prison,",2
he,1
decided,1
to,1
run,1
away.,0
His,1
actions,2
in,2
2006,2
to,2
2008,1
made,2
many,2
people,1
notice,2
the,2
anti-capitalist,2
movement,1
for,1
the,1
first,1
time.,0
This,1
happened,2
at,2
a,2
time,1
when,1
many,2
Spanish,2
people,1
were,1
looking,1
for,1
alternatives,1
to,1
a,1
system,1
that,1
has,1
caused,2
problems,1
in,1
their,1
lives.,0
In,1
today's,3
"Spain,",2
thousands,2
of,2
people,1
support,1
the,1
anti-capitalist,1
movement,1
and,1
groups,1
such,2
as,1
the,1
Indignados.,0
Duran,1
says,2
he,2
does,2
not,2
want,2
to,2
give,4
back,3
the,3
money,2
to,2
the,2
banks,1
but,1
he,1
can,1
offer,2
them,1
something.,0
He,1
learned,4
a,4
lot,3
in,3
the,3
years,2
when,2
he,2
was,2
taking,4
loans,3
out,2
"dishonestly,",2
so,1
he,1
can,1
show,2
the,2
banks,1
how,1
they,1
can,1
improve,2
things,1
for,1
people,2
in,2
general,1
and,1
for,1
bank,1
workers.,0
How,1
far,1
away,1
are,1
we,1
from,1
a,1
world,1
where,1
drones,1
deliver,1
packages?,0
If,1
Amazon,1
is,1
to,1
be,1
"believed,",2
not,1
far,1
at,1
all.,0
Others,1
are,1
not,1
so,1
sure:,2
technical,2
progress,2
past,2
this,2
point,1
isn't,2
merely,1
a,1
matter,2
of,2
invention;,2
it's,2
a,1
matter,1
of,1
public,1
safety.,0
Paul,3
"Misener,",4
Amazon's,5
vice-president,6
of,2
global,2
public,2
"policy,",2
told,2
a,2
congressional,2
hearing,2
recently,1
that,1
his,2
company,1
would,1
be,1
ready,1
as,1
soon,1
as,1
all,2
the,2
rules,1
were,1
in,1
place.,0
The,1
Federal,2
Aviation,1
Authority,2
(FAA),4
will,1
finally,1
have,1
regulations,1
governing,2
the,2
commercial,2
use,2
of,2
unmanned,2
aircraft,1
by,1
June,1
2016.,0
But,1
the,2
technology,1
has,5
a,5
long,5
way,5
to,5
go,4
before,4
then,3
and,3
larger,4
machines,3
aren't,6
airway-legal,8
at,3
all,2
yet,2
–,2
only,3
drones,3
up,4
to,3
25kg,5
will,2
be,2
covered,2
and,2
the,3
FAA,2
points,3
out,2
in,2
the,2
proposed,2
rules,1
"that,",2
if,2
you're,4
going,2
to,2
crowd,3
the,3
skies,2
with,2
radio-controlled,8
flying,2
"robots,",2
they,1
had,2
better,2
all,1
be,1
using,1
different,1
radio,1
frequencies,1
that,1
nobody,1
can,1
jam,1
or,1
hijack.,0
Professor,4
Sanjiv,3
"Singh,",4
who,2
runs,2
a,2
cargo,2
delivery,2
company,2
called,2
"NearEarth,",2
said,1
that,1
piloting,2
a,2
state-of-the-art,20
drone,1
was,1
a,2
little,2
more,1
like,1
leaving,3
it,2
a,2
trail,2
of,2
breadcrumbs:,2
go,3
to,3
this,3
"altitude,",4
perform,2
this,2
short,2
"task,",2
go,2
back,1
home.,0
But,1
even,2
short,2
flights,2
from,2
a,2
mobile,2
landing,2
pad,1
pose,2
serious,2
logistical,2
"problems,",2
he,1
said.,0
“They're,2
not,1
proposing,3
to,3
deliver,4
from,4
one,4
uninhabited,4
place,3
to,3
another,3
uninhabited,3
place;,4
they're,4
proposing,2
to,2
deliver,3
from,3
a,3
warehouse,2
to,2
where,3
the,4
consumer,3
"is,",4
which,2
is,2
likely,2
an,2
urban,2
"area,”",3
he,1
said.,0
“There,1
are,1
going,1
to,1
be,2
hazards,1
along,1
the,1
way,1
that,2
the,3
vehicle,2
is,2
going,2
to,2
have,1
to,1
detect.,0
Maybe,1
there,1
will,1
be,1
terrain,1
that,2
the,3
map,2
doesn't,4
know,1
about.,0
Even,1
"then,",2
maybe,1
there's,2
construction,1
equipment,1
that,1
wasn't,2
there,1
but,1
is,1
there,1
now.,0
Maybe,1
GPS,2
signals,1
are,1
"blocked,",2
in,2
which,2
case,1
it's,2
going,1
to,1
have,1
an,1
incorrect,1
idea,1
about,1
where,1
it,1
is.”,0
All,1
this,1
is,1
"surmountable,",4
he,2
said,1
–,1
but,1
it's,2
difficult.,0
One,1
major,1
problem,1
is,1
maintaining,3
radio,3
contact,2
with,2
a,2
drone,1
and,1
planning,1
for,1
what,1
happens,1
if,1
that,2
contact,1
breaks.,0
“If,1
you,1
have,2
an,2
off-the-shelf,14
UAV,2
(unmanned,4
aerial,2
"vehicle),",3
it'll,2
just,1
keep,2
going,2
and,2
crash,2
into,2
the,2
"ground,”",3
said,2
roboticist,1
Daniel,1
Huber.,0
"“Technologically,",2
most,3
of,3
the,3
things,3
that,3
are,3
needed,3
for,3
this,2
are,2
in,2
"place,”",3
said,1
Huber.,0
He,1
is,1
working,1
on,1
a,1
program,1
that,1
proposes,1
using,2
drones,1
to,1
inspect,1
infrastructure,4
–,4
"pipelines,",6
telephone,3
"lines,",4
bridges,1
and,1
so,1
on.,0
“We've,2
developed,2
an,2
exploration,2
algorithm,2
where,2
you,2
draw,3
a,3
box,2
around,2
an,2
area,1
and,1
it'll,2
autonomously,1
fly,3
around,3
that,3
area,2
and,2
look,2
at,2
every,2
surface,1
and,1
then,1
report,1
back.”,0
Huber,1
said,2
about,2
Amazon:,2
“I,2
have,1
heard,3
them,2
say,2
that,2
many,3
packages,2
are,2
lightweight,1
–,1
a,2
drone,1
can,1
carry,2
a,2
kilogram,1
for,1
15,1
minutes.,0
If,1
you,1
have,2
a,2
vehicle,2
that,2
can,2
go,2
into,2
a,2
"neighborhood,",2
it,1
can,1
deliver,1
from,1
that,1
base.,0
You,1
need,2
a,2
15-minute,8
distance,1
and,1
typical,2
off-the-shelf,14
drones,1
have,1
about,1
that,1
distance.”,0
It's,2
one,1
"way,",2
he,1
"said,",2
of,1
making,1
sure,1
the,2
surrounding,2
population,1
is,1
relatively,1
safe.,0
“The,1
larger,2
the,2
distance,2
the,3
drone,2
"travels,",2
the,1
more,1
dangerous,1
it,1
becomes.”,0
Of,2
"course,",2
safety,1
remains,2
a,2
major,2
concern,1
–,1
Singh,1
points,2
out,1
"that,",2
for,2
a,2
commercial,2
aircraft,2
to,2
be,2
considered,2
"skyworthy,",2
it,1
has,1
to,1
prove,2
a,2
rate,2
of,2
one,2
serious,2
failure,1
every,1
one,2
million,1
hours.,0
"Drones,",2
he,2
"said,",2
are,1
“one,3
or,2
two,1
orders,3
of,3
magnitude,2
away”,2
from,1
that,1
benchmark.,0
“The,1
Reaper,1
drone,1
has,3
one,3
failure,2
in,2
"10,000",2
"hours,”",3
Singh,1
said.,0
An,1
oil,1
"leak,",2
by,2
the,2
"way,",2
doesn't,2
count,2
as,2
catastrophic,2
failure,1
–,1
something,1
has,1
to,1
fall,1
out,2
of,1
the,1
sky.,0
Part,2
of,2
this,1
is,1
simply,1
that,1
air,2
travel,1
is,1
inherently,1
dangerous,1
"and,",2
"thus,",2
standards,1
are,1
much,1
higher.,0
“If,1
you,1
fly,2
commercial,2
"airlines,",2
often,1
they'll,2
"say,",6
"'Oh,",9
a,4
small,4
component,3
has,3
failed,2
–,2
we,2
have,2
to,2
go,3
back,2
to,2
the,2
"gate,'”",4
Singh,1
said.,0
“And,1
that's,2
an,1
established,1
industry,1
with,1
60,1
years,1
of,1
legacy!,0
I,1
shudder,1
to,1
think,1
that,1
one,2
of,2
these,2
things,1
might,1
come,2
down,1
on,1
a,1
crowded,1
highway.”,0
Part,2
of,2
the,2
"solution,",2
Singh,2
"said,",2
is,1
comprehensive,1
contingency,1
planning:,2
“If,3
things,2
"fail,",2
the,2
vehicle,1
has,1
to,1
do,1
something,1
reasonable.”,0
One,1
"day,",2
drones,1
could,1
deliver,2
packages,1
to,1
your,1
home.,0
When,1
will,1
this,1
happen?,0
If,1
you,1
believe,2
"Amazon,",2
it,1
will,1
be,1
soon.,0
Other,1
people,1
are,1
not,1
so,1
sure.,0
They,1
have,2
to,2
invent,2
the,2
right,2
technology,1
"but,",2
"also,",2
they,1
have,1
to,1
consider,1
public,1
safety.,0
Amazon,1
says,1
that,1
they,1
will,1
be,1
ready,2
as,2
soon,1
as,1
the,2
Federal,2
Aviation,2
Authority,2
(FAA),4
introduce,2
rules,1
for,1
using,1
drones.,0
The,1
FAA,1
will,1
finally,1
introduce,2
rules,1
for,1
using,2
unmanned,2
aircraft,1
by,1
June,1
2016.,0
But,1
the,2
technology,1
has,3
a,3
long,3
way,3
to,3
go,3
before,3
then,2
and,2
larger,3
machines,2
aren't,4
legal,2
yet,1
–,1
only,2
drones,2
up,3
to,2
25kg,3
will,1
be,1
legal.,0
And,1
the,2
FAA,1
says,2
in,2
the,2
rules,1
they,1
want,1
to,1
introduce,1
that,2
drones,1
will,1
all,1
have,1
to,1
use,1
different,1
radio,1
frequencies,1
that,1
nobody,1
can,1
block,1
or,1
hijack.,0
Professor,4
Sanjiv,3
"Singh,",4
who,2
works,3
for,3
delivery,3
company,2
"NearEarth,",2
said,2
that,2
flying,3
drones,2
is,2
quite,2
simple,1
–,1
you,1
just,1
give,3
it,2
some,2
basic,2
instructions:,2
go,3
to,3
this,3
"height,",4
do,2
this,2
short,2
"task,",2
go,2
back,1
home.,0
But,1
even,2
short,2
flights,2
from,2
a,2
mobile,2
landing,2
place,1
could,1
cause,2
serious,2
"problems,",2
he,1
said.,0
“They're,2
not,1
planning,3
to,3
deliver,3
in,3
areas,3
where,3
nobody,3
lives;,4
they're,4
planning,2
to,2
deliver,3
from,3
a,3
warehouse,2
to,2
the,2
"consumer,",4
which,2
will,2
probably,2
be,2
in,2
a,2
town,2
or,2
"city,”",3
he,1
said.,0
“The,1
drone,1
will,1
have,1
to,1
see,1
hazards.,0
Maybe,1
there,1
will,1
be,1
things,1
that,2
the,3
map,2
doesn't,4
know,1
about.,0
Maybe,1
there,1
will,1
be,1
construction,1
equipment,1
that,1
wasn't,2
there,1
but,1
is,1
there,1
now.,0
Maybe,1
GPS,2
signals,1
will,1
be,1
blocked,1
so,1
it's,2
going,1
to,1
have,1
an,1
incorrect,1
idea,1
about,1
where,1
it,1
is.”,0
All,1
this,1
can,1
be,1
"solved,",4
he,2
said,1
–,1
but,1
it's,2
difficult.,0
One,1
big,1
problem,1
is,1
keeping,3
radio,3
contact,2
with,2
a,2
drone,1
and,1
planning,1
for,1
what,1
happens,1
if,1
that,2
contact,1
breaks.,0
”If,1
a,2
drone,1
loses,2
radio,2
"contact,",2
it,1
will,1
keep,2
going,2
and,2
crash,2
into,2
the,2
"ground,”",3
said,2
robot,2
expert,1
Daniel,1
Huber.,0
“We,1
already,1
have,2
most,2
of,2
the,2
technology,2
we,2
"need,”",3
said,1
Huber.,0
He,1
is,1
working,1
on,1
a,1
program,1
that,1
will,1
use,2
drones,1
to,1
check,1
telephone,1
"lines,",4
bridges,1
and,1
so,1
on.,0
“We,1
can,1
make,3
drones,2
fly,2
around,2
a,2
certain,2
area,1
and,1
look,1
at,1
every,1
surface.”,0
Huber,1
said,2
about,2
Amazon:,2
“They,2
say,2
that,2
many,3
packages,2
are,2
light,1
–,1
a,2
drone,1
can,1
carry,2
a,2
kilogram,1
for,1
15,1
minutes.,0
If,1
you,1
have,2
a,2
vehicle,2
that,2
can,2
go,2
into,2
a,2
"neighborhood,",2
it,1
can,1
deliver,1
from,1
that,1
vehicle.,0
You,1
need,2
a,2
15-minute,8
"distance,",2
and,1
typical,2
drones,1
have,1
about,1
that,1
distance.”,0
It's,2
one,1
"way,",2
he,1
"said,",2
to,1
make,1
sure,1
people,1
are,1
safe.,0
“The,1
larger,1
the,1
"distance,",2
the,1
more,1
dangerous,1
it,1
becomes.”,0
Of,2
"course,",2
safety,1
is,1
still,1
a,1
big,1
worry,0
–,0
Singh,1
points,2
out,1
that,1
for,2
a,3
passenger,3
airplane,2
to,2
be,2
allowed,2
to,2
"fly,",2
it,1
can,1
only,1
have,2
one,2
serious,2
failure,1
every,1
one,2
million,1
hours.,0
"Drones,",2
he,2
"said,",2
are,1
much,2
less,1
safe.,0
“The,1
Reaper,1
"drone,",2
for,2
"example,",2
has,3
one,3
failure,2
in,2
"10,000",2
"hours,”",3
Singh,1
said.,0
Part,2
of,2
the,2
reason,2
for,2
this,1
is,1
simply,1
that,1
air,2
travel,1
is,1
dangerous,1
so,1
standards,1
are,1
much,1
higher.,0
“If,1
you,1
fly,2
a,2
passenger,2
"airplane,",2
often,1
they,1
will,1
"say,",4
"‘Oh,",6
a,3
small,3
part,2
isn't,4
working;,4
we,2
have,2
to,2
go,2
"back,'”",4
Singh,1
said.,0
“And,1
people,1
have,1
been,1
flying,2
passenger,2
airplanes,1
for,1
60,1
years!,0
I,1
hate,1
to,1
think,1
that,1
a,2
drone,1
might,1
come,2
down,1
on,1
a,1
busy,1
road.”,0
Part,2
of,2
the,2
"solution,",2
Singh,2
"said,",2
is,1
planning,2
for,2
every,2
situation:,2
“If,3
things,2
"fail,",2
the,2
drone,1
has,1
to,1
do,1
something,1
sensible.”,0
Illegal,1
downloading,1
is,1
a,1
kind,2
of,2
“moral,4
squalor”,4
and,2
"theft,",2
as,2
much,2
as,2
reaching,4
in,3
to,3
someone's,7
pocket,2
and,2
stealing,2
their,2
wallet,1
is,2
"theft,",2
says,1
author,1
Philip,1
Pullman.,0
In,1
an,1
article,2
for,2
Index,2
on,2
"Censorship,",2
"Pullman,",4
who,2
is,2
president,2
of,2
the,2
Society,2
of,2
"Authors,",2
makes,1
a,1
robust,1
defence,1
of,1
copyright,1
laws.,0
He,1
is,1
highly,1
critical,1
of,1
Internet,1
users,1
who,1
think,1
it,1
is,1
OK,1
to,1
download,2
music,2
or,2
books,1
without,1
paying,1
for,1
them.,0
“The,1
technical,1
brilliance,1
is,1
so,1
dazzling,2
that,2
people,2
can't,4
see,2
the,2
moral,2
squalor,2
of,2
what,2
they're,4
"doing,”",3
he,1
writes.,0
“It,1
is,1
outrageous,1
that,1
anyone,1
can,1
steal,2
an,3
artist's,5
work,1
and,1
get,2
away,1
with,1
it.,0
It,1
is,1
"theft,",2
as,2
surely,2
as,2
reaching,3
into,3
someone's,7
pocket,2
and,2
taking,2
their,2
wallet,1
is,1
theft.”,0
His,1
article,1
comes,1
after,1
music,2
industry,2
leaders,1
met,2
British,2
Prime,2
Minister,3
David,2
Cameron,1
in,1
Downing,1
"Street,",2
where,1
the,2
issue,2
of,2
web,2
piracy,1
was,1
discussed.,0
"Pullman,",4
writer,2
of,2
the,2
His,2
Dark,3
Materials,2
"trilogy,",2
says,2
authors,3
and,3
musicians,2
work,4
in,4
poverty,4
and,4
obscurity,3
for,3
years,2
to,2
bring,3
their,3
work,2
to,2
the,2
level,2
“that,4
gives,3
delight,2
to,2
their,2
audiences,1
"and,",2
as,2
soon,2
as,2
they,2
achieve,2
"that,",2
the,2
possibility,2
of,2
making,3
a,3
living,2
from,2
it,1
is,1
taken,2
away,1
from,1
them”.,0
He,1
concludes:,2
“The,3
principle,1
is,1
"simple,",4
and,2
unaltered,2
by,2
"technology,",6
science,2
or,2
magic:,2
if,2
we,2
want,2
to,2
enjoy,2
the,2
work,2
that,2
someone,2
"does,",2
we,1
should,1
pay,1
for,1
it.”,0
Pullman,1
is,1
writing,2
in,2
the,2
next,2
issue,2
of,2
the,3
campaign,3
group's,5
magazine,1
in,1
a,1
dialogue,1
with,1
Cathy,3
"Casserly,",4
chief,2
executive,2
of,2
Creative,2
"Commons,",2
which,1
offers,1
open,1
content,1
licenses,1
“that,2
lets,2
creators,1
take,2
copyright,1
into,1
their,1
own,1
hands”.,0
Casserly,1
argues,1
that,1
there,1
is,2
much,1
wrong,1
with,1
"copyright,",2
which,1
was,1
created,1
“in,2
an,1
analog,1
age”.,0
Casserly,1
writes:,2
“By,3
"default,",2
copyright,1
closes,2
the,2
door,1
on,1
countless,1
ways,1
that,1
people,1
can,1
"share,",2
build,2
upon,1
and,1
remix,1
each,3
other's,3
"work,",2
possibilities,1
that,1
were,1
unimaginable,1
when,1
those,2
laws,1
were,1
established.”,0
She,1
says,1
artists,1
need,1
to,1
think,3
creatively,2
about,2
how,2
they,2
distribute,3
and,3
monetize,2
their,2
"work,",2
quoting,1
the,1
science,2
fiction,1
writer,2
Cory,2
"Doctorow,",2
who,1
said:,2
“My,3
problem,1
is,1
not,1
"piracy,",2
it's,2
obscurity.”,0
Index,2
on,2
Censorship,1
agrees.,0
The,1
magazine's,3
"editor,",4
Rachael,2
"Jolley,",2
said:,2
“Existing,3
copyright,2
laws,1
don't,2
work,2
in,2
the,2
digital,2
age,1
and,1
risk,1
criminalizing,1
consumers.,0
We,1
need,1
new,1
models,1
for,1
how,1
"artists,",6
writers,2
and,2
musicians,1
earn,2
a,2
living,1
from,1
their,1
work.”,0
The,1
scale,2
of,2
illegal,2
downloading,1
vast.,0
Data,3
collected,3
by,3
Ofcom,2
(the,4
competition,2
authority,2
for,2
the,2
UK,2
communications,2
industries),2
suggests,1
"that,",2
between,2
November,3
2012,2
and,2
January,2
2013,1
in,2
the,2
"UK,",2
280,2
million,2
music,2
tracks,1
were,1
digitally,1
"pirated,",2
along,1
with,1
52,2
million,1
TV,1
"shows,",6
29,4
million,3
"films,",4
18,3
million,2
ebooks,1
and,1
7,2
million,2
software,1
or,1
games,1
files.,0
Ofcom,1
has,1
said,2
18%,6
of,3
Internet,3
users,3
aged,3
over,3
12,2
admit,2
to,2
having,2
recently,3
pirated,2
"content,",2
and,1
9%,3
say,1
they,1
fear,1
getting,1
caught.,0
Pullman,1
writes,2
in,2
his,2
article:,2
“The,3
ease,3
and,3
swiftness,2
with,3
which,2
music,2
can,2
be,2
acquired,2
in,2
the,2
form,2
of,2
MP3,2
downloads,1
is,1
still,1
astonishing,1
to,1
those,1
of,1
us,1
who,1
have,1
been,1
building,3
up,2
our,2
iTunes,2
list,1
for,1
some,1
time.”,0
One,1
thing,2
to,2
emerge,2
from,2
the,2
Downing,3
Street,2
meeting,1
was,1
Cameron's,3
appointment,2
of,2
the,2
Conservative,2
Member,3
of,3
Parliament,2
Mike,2
Weatherley,1
to,1
be,1
his,1
adviser,1
on,1
the,1
subject.,0
A,1
spokesman,2
for,2
the,2
"BPI,",4
the,2
record,2
industry,2
trade,2
"body,",2
said:,2
“Mike,3
Weatherley,1
is,1
a,1
strong,1
champion,2
of,2
copyright,3
and,3
the,3
artists,2
and,2
creative,2
producers,1
it's,2
there,1
to,1
protect.,0
We,1
hope,1
Weatherley's,5
influence,2
and,2
the,3
prime,3
minister's,5
endorsement,2
of,2
copyright,1
will,1
be,1
brought,1
to,1
bear,1
on,1
the,1
approach,1
of,1
the,2
UK's,3
intellectual,1
property,1
office.”,0
Illegal,1
downloading,1
is,1
morally,1
"wrong,",4
and,2
it,2
is,2
"theft,",6
the,3
same,2
as,2
how,3
putting,5
your,5
hand,4
in,4
someone's,9
pocket,3
and,3
stealing,3
their,3
wallet,2
is,2
"theft,",2
says,1
author,1
Philip,1
Pullman.,0
In,1
an,1
article,2
for,2
the,2
magazine,2
Index,2
on,2
"Censorship,",2
"Pullman,",4
who,2
is,2
president,2
of,2
the,2
Society,2
of,2
"Authors,",2
strongly,1
defends,1
copyright,1
laws.,0
He,1
criticizes,1
Internet,1
users,1
who,1
think,1
it,1
is,1
OK,1
to,1
download,2
music,2
or,2
books,1
without,1
paying,1
for,1
them.,0
“The,1
technology,1
is,1
so,1
dazzling,2
that,2
people,2
can't,4
see,2
that,2
what,3
they're,6
doing,2
is,2
morally,2
"wrong,”",3
he,1
writes.,0
“It,1
is,1
outrageous,1
that,1
anyone,1
can,1
steal,2
an,3
artist's,5
work,1
without,1
punishment.,0
It,1
is,1
"theft,",2
just,2
as,2
putting,4
your,4
hand,3
in,3
someone's,7
pocket,2
and,2
taking,2
their,2
wallet,1
is,1
theft.”,0
His,1
article,1
comes,1
after,1
music,2
industry,2
leaders,1
met,3
British,3
Prime,3
Minister,4
David,3
Cameron,2
in,2
Downing,2
Street,1
to,1
discuss,1
the,1
issue,1
of,1
web,1
piracy.,0
"Pullman,",4
writer,2
of,2
the,2
His,2
Dark,3
Materials,2
"trilogy,",2
says,2
authors,3
and,3
musicians,2
work,4
in,4
poverty,3
for,3
years,2
to,2
bring,3
their,3
work,2
to,2
the,2
level,2
“that,4
gives,3
happiness,2
to,2
their,2
audiences,1
"and,",2
when,2
they,2
achieve,2
"that,",2
the,2
possibility,2
of,2
making,3
money,2
from,2
it,1
is,1
taken,2
away,1
from,1
them”.,0
He,1
concludes:,2
“If,3
we,2
want,2
to,2
enjoy,2
the,2
work,2
that,2
someone,2
"does,",2
we,1
should,1
pay,1
for,1
it.”,0
Pullman,1
is,1
writing,2
in,2
the,2
next,2
issue,2
of,2
the,3
campaign,3
group's,5
magazine,1
in,1
a,1
dialogue,1
with,1
Cathy,2
"Casserly,",2
chief,1
executive,1
of,1
Creative,1
Commons.,0
Casserly,1
argues,1
that,1
there,1
is,1
a,1
lot,1
wrong,1
with,1
"copyright,",2
which,1
was,1
created,1
a,2
long,2
time,1
ago.,0
Casserly,1
writes:,2
“Copyright,2
closes,2
the,2
door,1
on,1
the,1
many,1
ways,1
that,1
people,1
can,1
"share,",2
build,2
upon,1
and,1
remix,1
each,3
other's,3
"work,",2
possibilities,1
that,1
we,1
could,1
not,1
imagine,1
when,1
those,2
laws,1
were,1
made.”,0
She,1
says,1
artists,1
need,1
to,1
think,2
creatively,1
about,1
how,1
they,1
earn,2
money,1
from,1
their,1
work.,0
Index,2
on,2
Censorship,1
agrees.,0
The,1
magazine's,3
"editor,",4
Rachael,2
"Jolley,",2
said:,2
“Illegal,3
downloading,1
is,1
a,1
very,2
big,1
problem.”,0
Between,1
November,3
2012,2
and,2
January,2
2013,1
in,2
the,2
"UK,",2
280,2
million,2
music,2
tracks,1
were,1
digitally,1
pirated,1
along,1
with,1
52,2
million,1
TV,1
"shows,",6
29,4
million,3
"films,",4
18,3
million,2
ebooks,1
and,1
7,2
million,2
software,1
or,1
games,1
files.,0
18%,3
of,2
Internet,2
users,2
aged,2
